£Registo User Tracker Data;V3;Tese de Mestrado de Francisco Henriques Venda, 73839;Inicio de Registo : 25/07/2016, 16:04:30;Pasta Original : C:\Users\venda\Documents\GitHub\creepytracker\Recordings\;Nome Ficheiro Original : UTD_V3_20160725T160430.txt;Info complementar : EDITOR, Windows;£
«0_0.0085051_0.0413086_2016-07-25-16-04-30-016&-0,450|1,144|-0,032!-0,151|0,005|0,728|0,668!&$2#Sensor=TAVARES/UID=1/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=1.972:1.031:0.299/neck=1.949:0.964:0.28/spineShoulder=1.951:0.929:0.271/spineMid=1.951:0.82:0.239/spineBase=1.945:0.666:0.193/leftShoulder=1.885:0.861:0.173/leftElbow=1.939:0.736:0.094/leftWrist=1.933:0.603:0.071/leftHand=1.927:0.583:0.069/leftThumb=1.93:0.586:0.052/leftHandTip=1.936:0.56:0.061/leftHip=1.914:0.675:0.149/leftKnee=1.88:0.482:0.17/leftAnkle=2.036:0.376:0.13/leftFoot=1.943:0.374:0.15/rightShoulder=1.911:0.968:0.331/rightElbow=1.901:0.897:0.48/rightWrist=1.869:0.876:0.313/rightHand=1.829:0.853:0.212/rightThumb=1.793:0.83:0.224/rightHandTip=1.832:0.82:0.167/rightHip=1.924:0.661:0.216/rightKnee=1.888:0.423:0.157/rightAnkle=1.74:0.395:0.284/rightFoot=1.659:0.373:0.284#Sensor=MIRANDA/UID=2/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=2.284:1.144:1.35/neck=2.228:1.04:1.373/spineShoulder=2.215:0.968:1.364/spineMid=2.177:0.753:1.344/spineBase=2.134:0.466:1.332/leftShoulder=2.195:0.965:1.493/leftElbow=2.263:0.799:1.584/leftWrist=2.358:0.661:1.475/leftHand=2.358:0.642:1.421/leftThumb=2.395:0.635:1.479/leftHandTip=2.4:0.647:1.369/leftHip=2.099:0.494:1.423/leftKnee=2.27:0.644:1.73/leftAnkle=2.431:0.783:2.026/leftFoot=2.54:0.755:2.063/rightShoulder=2.246:0.867:1.198/rightElbow=2.329:1.018:1.416/rightWrist=2.256:0.984:1.647/rightHand=2.374:0.99:1.751/rightThumb=2.396:1.026:1.772/rightHandTip=2.366:0.978:1.754/rightHip=2.199:0.473:1.295/rightKnee=2.482:0.718:1.336/rightAnkle=2.761:0.953:1.358/rightFoot=2.856:0.915:1.407
«187_4.6981383_0.0251302_2016-07-25-16-04-34-705&-0,029|1,000|-0,279!0,202|0,185|-0,936|0,221!&$2#Sensor=TAVARES/UID=1/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=1.972:1.031:0.299/neck=1.949:0.964:0.28/spineShoulder=1.951:0.929:0.271/spineMid=1.951:0.82:0.239/spineBase=1.945:0.666:0.193/leftShoulder=1.885:0.861:0.173/leftElbow=1.939:0.736:0.094/leftWrist=1.933:0.603:0.071/leftHand=1.927:0.583:0.069/leftThumb=1.93:0.586:0.052/leftHandTip=1.936:0.56:0.061/leftHip=1.914:0.675:0.149/leftKnee=1.88:0.482:0.17/leftAnkle=2.036:0.376:0.13/leftFoot=1.943:0.374:0.15/rightShoulder=1.911:0.968:0.331/rightElbow=1.901:0.897:0.48/rightWrist=1.869:0.876:0.313/rightHand=1.829:0.853:0.212/rightThumb=1.793:0.83:0.224/rightHandTip=1.832:0.82:0.167/rightHip=1.924:0.661:0.216/rightKnee=1.888:0.423:0.157/rightAnkle=1.74:0.395:0.284/rightFoot=1.659:0.373:0.284#Sensor=MIRANDA/UID=2/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=2.284:1.144:1.35/neck=2.228:1.04:1.373/spineShoulder=2.215:0.968:1.364/spineMid=2.177:0.753:1.344/spineBase=2.134:0.466:1.332/leftShoulder=2.195:0.965:1.493/leftElbow=2.263:0.799:1.584/leftWrist=2.358:0.661:1.475/leftHand=2.358:0.642:1.421/leftThumb=2.395:0.635:1.479/leftHandTip=2.4:0.647:1.369/leftHip=2.099:0.494:1.423/leftKnee=2.27:0.644:1.73/leftAnkle=2.431:0.783:2.026/leftFoot=2.54:0.755:2.063/rightShoulder=2.246:0.867:1.198/rightElbow=2.329:1.018:1.416/rightWrist=2.256:0.984:1.647/rightHand=2.374:0.99:1.751/rightThumb=2.396:1.026:1.772/rightHandTip=2.366:0.978:1.754/rightHip=2.199:0.473:1.295/rightKnee=2.482:0.718:1.336/rightAnkle=2.761:0.953:1.358/rightFoot=2.856:0.915:1.407
«188_4.7228352_0.0246969_2016-07-25-16-04-34-730&-0,029|1,000|-0,280!0,202|0,186|-0,936|0,221!&$2#Sensor=TAVARES/UID=1/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=1.972:1.031:0.299/neck=1.949:0.964:0.28/spineShoulder=1.951:0.929:0.271/spineMid=1.951:0.82:0.239/spineBase=1.945:0.666:0.193/leftShoulder=1.885:0.861:0.173/leftElbow=1.939:0.736:0.094/leftWrist=1.933:0.603:0.071/leftHand=1.927:0.583:0.069/leftThumb=1.93:0.586:0.052/leftHandTip=1.936:0.56:0.061/leftHip=1.914:0.675:0.149/leftKnee=1.88:0.482:0.17/leftAnkle=2.036:0.376:0.13/leftFoot=1.943:0.374:0.15/rightShoulder=1.911:0.968:0.331/rightElbow=1.901:0.897:0.48/rightWrist=1.869:0.876:0.313/rightHand=1.829:0.853:0.212/rightThumb=1.793:0.83:0.224/rightHandTip=1.832:0.82:0.167/rightHip=1.924:0.661:0.216/rightKnee=1.888:0.423:0.157/rightAnkle=1.74:0.395:0.284/rightFoot=1.659:0.373:0.284#Sensor=MIRANDA/UID=2/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=2.284:1.144:1.35/neck=2.228:1.04:1.373/spineShoulder=2.215:0.968:1.364/spineMid=2.177:0.753:1.344/spineBase=2.134:0.466:1.332/leftShoulder=2.195:0.965:1.493/leftElbow=2.263:0.799:1.584/leftWrist=2.358:0.661:1.475/leftHand=2.358:0.642:1.421/leftThumb=2.395:0.635:1.479/leftHandTip=2.4:0.647:1.369/leftHip=2.099:0.494:1.423/leftKnee=2.27:0.644:1.73/leftAnkle=2.431:0.783:2.026/leftFoot=2.54:0.755:2.063/rightShoulder=2.246:0.867:1.198/rightElbow=2.329:1.018:1.416/rightWrist=2.256:0.984:1.647/rightHand=2.374:0.99:1.751/rightThumb=2.396:1.026:1.772/rightHandTip=2.366:0.978:1.754/rightHip=2.199:0.473:1.295/rightKnee=2.482:0.718:1.336/rightAnkle=2.761:0.953:1.358/rightFoot=2.856:0.915:1.407
«189_4.7477029_0.0248677_2016-07-25-16-04-34-755&-0,029|1,000|-0,279!0,202|0,185|-0,936|0,220!&$2#Sensor=TAVARES/UID=1/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=1.972:1.031:0.299/neck=1.949:0.964:0.28/spineShoulder=1.951:0.929:0.271/spineMid=1.951:0.82:0.239/spineBase=1.945:0.666:0.193/leftShoulder=1.885:0.861:0.173/leftElbow=1.939:0.736:0.094/leftWrist=1.933:0.603:0.071/leftHand=1.927:0.583:0.069/leftThumb=1.93:0.586:0.052/leftHandTip=1.936:0.56:0.061/leftHip=1.914:0.675:0.149/leftKnee=1.88:0.482:0.17/leftAnkle=2.036:0.376:0.13/leftFoot=1.943:0.374:0.15/rightShoulder=1.911:0.968:0.331/rightElbow=1.901:0.897:0.48/rightWrist=1.869:0.876:0.313/rightHand=1.829:0.853:0.212/rightThumb=1.793:0.83:0.224/rightHandTip=1.832:0.82:0.167/rightHip=1.924:0.661:0.216/rightKnee=1.888:0.423:0.157/rightAnkle=1.74:0.395:0.284/rightFoot=1.659:0.373:0.284#Sensor=MIRANDA/UID=2/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=2.284:1.144:1.35/neck=2.228:1.04:1.373/spineShoulder=2.215:0.968:1.364/spineMid=2.177:0.753:1.344/spineBase=2.134:0.466:1.332/leftShoulder=2.195:0.965:1.493/leftElbow=2.263:0.799:1.584/leftWrist=2.358:0.661:1.475/leftHand=2.358:0.642:1.421/leftThumb=2.395:0.635:1.479/leftHandTip=2.4:0.647:1.369/leftHip=2.099:0.494:1.423/leftKnee=2.27:0.644:1.73/leftAnkle=2.431:0.783:2.026/leftFoot=2.54:0.755:2.063/rightShoulder=2.246:0.867:1.198/rightElbow=2.329:1.018:1.416/rightWrist=2.256:0.984:1.647/rightHand=2.374:0.99:1.751/rightThumb=2.396:1.026:1.772/rightHandTip=2.366:0.978:1.754/rightHip=2.199:0.473:1.295/rightKnee=2.482:0.718:1.336/rightAnkle=2.761:0.953:1.358/rightFoot=2.856:0.915:1.407
«190_4.7722343_0.0245314_2016-07-25-16-04-34-779&-0,029|1,000|-0,279!0,202|0,185|-0,936|0,220!&$2#Sensor=TAVARES/UID=1/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=1.972:1.031:0.299/neck=1.949:0.964:0.28/spineShoulder=1.951:0.929:0.271/spineMid=1.951:0.82:0.239/spineBase=1.945:0.666:0.193/leftShoulder=1.885:0.861:0.173/leftElbow=1.939:0.736:0.094/leftWrist=1.933:0.603:0.071/leftHand=1.927:0.583:0.069/leftThumb=1.93:0.586:0.052/leftHandTip=1.936:0.56:0.061/leftHip=1.914:0.675:0.149/leftKnee=1.88:0.482:0.17/leftAnkle=2.036:0.376:0.13/leftFoot=1.943:0.374:0.15/rightShoulder=1.911:0.968:0.331/rightElbow=1.901:0.897:0.48/rightWrist=1.869:0.876:0.313/rightHand=1.829:0.853:0.212/rightThumb=1.793:0.83:0.224/rightHandTip=1.832:0.82:0.167/rightHip=1.924:0.661:0.216/rightKnee=1.888:0.423:0.157/rightAnkle=1.74:0.395:0.284/rightFoot=1.659:0.373:0.284#Sensor=MIRANDA/UID=2/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=2.284:1.144:1.35/neck=2.228:1.04:1.373/spineShoulder=2.215:0.968:1.364/spineMid=2.177:0.753:1.344/spineBase=2.134:0.466:1.332/leftShoulder=2.195:0.965:1.493/leftElbow=2.263:0.799:1.584/leftWrist=2.358:0.661:1.475/leftHand=2.358:0.642:1.421/leftThumb=2.395:0.635:1.479/leftHandTip=2.4:0.647:1.369/leftHip=2.099:0.494:1.423/leftKnee=2.27:0.644:1.73/leftAnkle=2.431:0.783:2.026/leftFoot=2.54:0.755:2.063/rightShoulder=2.246:0.867:1.198/rightElbow=2.329:1.018:1.416/rightWrist=2.256:0.984:1.647/rightHand=2.374:0.99:1.751/rightThumb=2.396:1.026:1.772/rightHandTip=2.366:0.978:1.754/rightHip=2.199:0.473:1.295/rightKnee=2.482:0.718:1.336/rightAnkle=2.761:0.953:1.358/rightFoot=2.856:0.915:1.407
«191_4.7975442_0.0253099_2016-07-25-16-04-34-805&-0,028|1,000|-0,280!0,202|0,184|-0,936|0,221!&$2#Sensor=TAVARES/UID=1/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=1.972:1.031:0.299/neck=1.949:0.964:0.28/spineShoulder=1.951:0.929:0.271/spineMid=1.951:0.82:0.239/spineBase=1.945:0.666:0.193/leftShoulder=1.885:0.861:0.173/leftElbow=1.939:0.736:0.094/leftWrist=1.933:0.603:0.071/leftHand=1.927:0.583:0.069/leftThumb=1.93:0.586:0.052/leftHandTip=1.936:0.56:0.061/leftHip=1.914:0.675:0.149/leftKnee=1.88:0.482:0.17/leftAnkle=2.036:0.376:0.13/leftFoot=1.943:0.374:0.15/rightShoulder=1.911:0.968:0.331/rightElbow=1.901:0.897:0.48/rightWrist=1.869:0.876:0.313/rightHand=1.829:0.853:0.212/rightThumb=1.793:0.83:0.224/rightHandTip=1.832:0.82:0.167/rightHip=1.924:0.661:0.216/rightKnee=1.888:0.423:0.157/rightAnkle=1.74:0.395:0.284/rightFoot=1.659:0.373:0.284#Sensor=MIRANDA/UID=2/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=2.284:1.144:1.35/neck=2.228:1.04:1.373/spineShoulder=2.215:0.968:1.364/spineMid=2.177:0.753:1.344/spineBase=2.134:0.466:1.332/leftShoulder=2.195:0.965:1.493/leftElbow=2.263:0.799:1.584/leftWrist=2.358:0.661:1.475/leftHand=2.358:0.642:1.421/leftThumb=2.395:0.635:1.479/leftHandTip=2.4:0.647:1.369/leftHip=2.099:0.494:1.423/leftKnee=2.27:0.644:1.73/leftAnkle=2.431:0.783:2.026/leftFoot=2.54:0.755:2.063/rightShoulder=2.246:0.867:1.198/rightElbow=2.329:1.018:1.416/rightWrist=2.256:0.984:1.647/rightHand=2.374:0.99:1.751/rightThumb=2.396:1.026:1.772/rightHandTip=2.366:0.978:1.754/rightHip=2.199:0.473:1.295/rightKnee=2.482:0.718:1.336/rightAnkle=2.761:0.953:1.358/rightFoot=2.856:0.915:1.407
«192_4.8223928_0.0248486_2016-07-25-16-04-34-829&-0,029|1,000|-0,280!0,202|0,185|-0,936|0,220!&$2#Sensor=TAVARES/UID=1/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=1.972:1.031:0.299/neck=1.949:0.964:0.28/spineShoulder=1.951:0.929:0.271/spineMid=1.951:0.82:0.239/spineBase=1.945:0.666:0.193/leftShoulder=1.885:0.861:0.173/leftElbow=1.939:0.736:0.094/leftWrist=1.933:0.603:0.071/leftHand=1.927:0.583:0.069/leftThumb=1.93:0.586:0.052/leftHandTip=1.936:0.56:0.061/leftHip=1.914:0.675:0.149/leftKnee=1.88:0.482:0.17/leftAnkle=2.036:0.376:0.13/leftFoot=1.943:0.374:0.15/rightShoulder=1.911:0.968:0.331/rightElbow=1.901:0.897:0.48/rightWrist=1.869:0.876:0.313/rightHand=1.829:0.853:0.212/rightThumb=1.793:0.83:0.224/rightHandTip=1.832:0.82:0.167/rightHip=1.924:0.661:0.216/rightKnee=1.888:0.423:0.157/rightAnkle=1.74:0.395:0.284/rightFoot=1.659:0.373:0.284#Sensor=MIRANDA/UID=2/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=2.284:1.144:1.35/neck=2.228:1.04:1.373/spineShoulder=2.215:0.968:1.364/spineMid=2.177:0.753:1.344/spineBase=2.134:0.466:1.332/leftShoulder=2.195:0.965:1.493/leftElbow=2.263:0.799:1.584/leftWrist=2.358:0.661:1.475/leftHand=2.358:0.642:1.421/leftThumb=2.395:0.635:1.479/leftHandTip=2.4:0.647:1.369/leftHip=2.099:0.494:1.423/leftKnee=2.27:0.644:1.73/leftAnkle=2.431:0.783:2.026/leftFoot=2.54:0.755:2.063/rightShoulder=2.246:0.867:1.198/rightElbow=2.329:1.018:1.416/rightWrist=2.256:0.984:1.647/rightHand=2.374:0.99:1.751/rightThumb=2.396:1.026:1.772/rightHandTip=2.366:0.978:1.754/rightHip=2.199:0.473:1.295/rightKnee=2.482:0.718:1.336/rightAnkle=2.761:0.953:1.358/rightFoot=2.856:0.915:1.407
«193_4.8472856_0.0248928_2016-07-25-16-04-34-854&-0,029|1,000|-0,279!0,202|0,184|-0,936|0,220!&$2#Sensor=TAVARES/UID=1/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=1.972:1.031:0.299/neck=1.949:0.964:0.28/spineShoulder=1.951:0.929:0.271/spineMid=1.951:0.82:0.239/spineBase=1.945:0.666:0.193/leftShoulder=1.885:0.861:0.173/leftElbow=1.939:0.736:0.094/leftWrist=1.933:0.603:0.071/leftHand=1.927:0.583:0.069/leftThumb=1.93:0.586:0.052/leftHandTip=1.936:0.56:0.061/leftHip=1.914:0.675:0.149/leftKnee=1.88:0.482:0.17/leftAnkle=2.036:0.376:0.13/leftFoot=1.943:0.374:0.15/rightShoulder=1.911:0.968:0.331/rightElbow=1.901:0.897:0.48/rightWrist=1.869:0.876:0.313/rightHand=1.829:0.853:0.212/rightThumb=1.793:0.83:0.224/rightHandTip=1.832:0.82:0.167/rightHip=1.924:0.661:0.216/rightKnee=1.888:0.423:0.157/rightAnkle=1.74:0.395:0.284/rightFoot=1.659:0.373:0.284#Sensor=MIRANDA/UID=2/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=2.284:1.144:1.35/neck=2.228:1.04:1.373/spineShoulder=2.215:0.968:1.364/spineMid=2.177:0.753:1.344/spineBase=2.134:0.466:1.332/leftShoulder=2.195:0.965:1.493/leftElbow=2.263:0.799:1.584/leftWrist=2.358:0.661:1.475/leftHand=2.358:0.642:1.421/leftThumb=2.395:0.635:1.479/leftHandTip=2.4:0.647:1.369/leftHip=2.099:0.494:1.423/leftKnee=2.27:0.644:1.73/leftAnkle=2.431:0.783:2.026/leftFoot=2.54:0.755:2.063/rightShoulder=2.246:0.867:1.198/rightElbow=2.329:1.018:1.416/rightWrist=2.256:0.984:1.647/rightHand=2.374:0.99:1.751/rightThumb=2.396:1.026:1.772/rightHandTip=2.366:0.978:1.754/rightHip=2.199:0.473:1.295/rightKnee=2.482:0.718:1.336/rightAnkle=2.761:0.953:1.358/rightFoot=2.856:0.915:1.407
«194_4.8722569_0.0249713_2016-07-25-16-04-34-879&-0,029|1,000|-0,279!0,202|0,184|-0,936|0,220!&$2#Sensor=TAVARES/UID=1/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=1.972:1.031:0.299/neck=1.949:0.964:0.28/spineShoulder=1.951:0.929:0.271/spineMid=1.951:0.82:0.239/spineBase=1.945:0.666:0.193/leftShoulder=1.885:0.861:0.173/leftElbow=1.939:0.736:0.094/leftWrist=1.933:0.603:0.071/leftHand=1.927:0.583:0.069/leftThumb=1.93:0.586:0.052/leftHandTip=1.936:0.56:0.061/leftHip=1.914:0.675:0.149/leftKnee=1.88:0.482:0.17/leftAnkle=2.036:0.376:0.13/leftFoot=1.943:0.374:0.15/rightShoulder=1.911:0.968:0.331/rightElbow=1.901:0.897:0.48/rightWrist=1.869:0.876:0.313/rightHand=1.829:0.853:0.212/rightThumb=1.793:0.83:0.224/rightHandTip=1.832:0.82:0.167/rightHip=1.924:0.661:0.216/rightKnee=1.888:0.423:0.157/rightAnkle=1.74:0.395:0.284/rightFoot=1.659:0.373:0.284#Sensor=MIRANDA/UID=2/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=2.284:1.144:1.35/neck=2.228:1.04:1.373/spineShoulder=2.215:0.968:1.364/spineMid=2.177:0.753:1.344/spineBase=2.134:0.466:1.332/leftShoulder=2.195:0.965:1.493/leftElbow=2.263:0.799:1.584/leftWrist=2.358:0.661:1.475/leftHand=2.358:0.642:1.421/leftThumb=2.395:0.635:1.479/leftHandTip=2.4:0.647:1.369/leftHip=2.099:0.494:1.423/leftKnee=2.27:0.644:1.73/leftAnkle=2.431:0.783:2.026/leftFoot=2.54:0.755:2.063/rightShoulder=2.246:0.867:1.198/rightElbow=2.329:1.018:1.416/rightWrist=2.256:0.984:1.647/rightHand=2.374:0.99:1.751/rightThumb=2.396:1.026:1.772/rightHandTip=2.366:0.978:1.754/rightHip=2.199:0.473:1.295/rightKnee=2.482:0.718:1.336/rightAnkle=2.761:0.953:1.358/rightFoot=2.856:0.915:1.407
«195_4.8966226_0.0243657_2016-07-25-16-04-34-904&-0,029|1,000|-0,280!0,202|0,186|-0,936|0,221!&$2#Sensor=TAVARES/UID=1/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=1.972:1.031:0.299/neck=1.949:0.964:0.28/spineShoulder=1.951:0.929:0.271/spineMid=1.951:0.82:0.239/spineBase=1.945:0.666:0.193/leftShoulder=1.885:0.861:0.173/leftElbow=1.939:0.736:0.094/leftWrist=1.933:0.603:0.071/leftHand=1.927:0.583:0.069/leftThumb=1.93:0.586:0.052/leftHandTip=1.936:0.56:0.061/leftHip=1.914:0.675:0.149/leftKnee=1.88:0.482:0.17/leftAnkle=2.036:0.376:0.13/leftFoot=1.943:0.374:0.15/rightShoulder=1.911:0.968:0.331/rightElbow=1.901:0.897:0.48/rightWrist=1.869:0.876:0.313/rightHand=1.829:0.853:0.212/rightThumb=1.793:0.83:0.224/rightHandTip=1.832:0.82:0.167/rightHip=1.924:0.661:0.216/rightKnee=1.888:0.423:0.157/rightAnkle=1.74:0.395:0.284/rightFoot=1.659:0.373:0.284#Sensor=MIRANDA/UID=2/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=2.284:1.144:1.35/neck=2.228:1.04:1.373/spineShoulder=2.215:0.968:1.364/spineMid=2.177:0.753:1.344/spineBase=2.134:0.466:1.332/leftShoulder=2.195:0.965:1.493/leftElbow=2.263:0.799:1.584/leftWrist=2.358:0.661:1.475/leftHand=2.358:0.642:1.421/leftThumb=2.395:0.635:1.479/leftHandTip=2.4:0.647:1.369/leftHip=2.099:0.494:1.423/leftKnee=2.27:0.644:1.73/leftAnkle=2.431:0.783:2.026/leftFoot=2.54:0.755:2.063/rightShoulder=2.246:0.867:1.198/rightElbow=2.329:1.018:1.416/rightWrist=2.256:0.984:1.647/rightHand=2.374:0.99:1.751/rightThumb=2.396:1.026:1.772/rightHandTip=2.366:0.978:1.754/rightHip=2.199:0.473:1.295/rightKnee=2.482:0.718:1.336/rightAnkle=2.761:0.953:1.358/rightFoot=2.856:0.915:1.407
«196_4.921905_0.0252824_2016-07-25-16-04-34-929&-0,028|1,000|-0,280!0,202|0,185|-0,936|0,221!&$2#Sensor=TAVARES/UID=1/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=1.972:1.031:0.299/neck=1.949:0.964:0.28/spineShoulder=1.951:0.929:0.271/spineMid=1.951:0.82:0.239/spineBase=1.945:0.666:0.193/leftShoulder=1.885:0.861:0.173/leftElbow=1.939:0.736:0.094/leftWrist=1.933:0.603:0.071/leftHand=1.927:0.583:0.069/leftThumb=1.93:0.586:0.052/leftHandTip=1.936:0.56:0.061/leftHip=1.914:0.675:0.149/leftKnee=1.88:0.482:0.17/leftAnkle=2.036:0.376:0.13/leftFoot=1.943:0.374:0.15/rightShoulder=1.911:0.968:0.331/rightElbow=1.901:0.897:0.48/rightWrist=1.869:0.876:0.313/rightHand=1.829:0.853:0.212/rightThumb=1.793:0.83:0.224/rightHandTip=1.832:0.82:0.167/rightHip=1.924:0.661:0.216/rightKnee=1.888:0.423:0.157/rightAnkle=1.74:0.395:0.284/rightFoot=1.659:0.373:0.284#Sensor=MIRANDA/UID=2/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=2.284:1.144:1.35/neck=2.228:1.04:1.373/spineShoulder=2.215:0.968:1.364/spineMid=2.177:0.753:1.344/spineBase=2.134:0.466:1.332/leftShoulder=2.195:0.965:1.493/leftElbow=2.263:0.799:1.584/leftWrist=2.358:0.661:1.475/leftHand=2.358:0.642:1.421/leftThumb=2.395:0.635:1.479/leftHandTip=2.4:0.647:1.369/leftHip=2.099:0.494:1.423/leftKnee=2.27:0.644:1.73/leftAnkle=2.431:0.783:2.026/leftFoot=2.54:0.755:2.063/rightShoulder=2.246:0.867:1.198/rightElbow=2.329:1.018:1.416/rightWrist=2.256:0.984:1.647/rightHand=2.374:0.99:1.751/rightThumb=2.396:1.026:1.772/rightHandTip=2.366:0.978:1.754/rightHip=2.199:0.473:1.295/rightKnee=2.482:0.718:1.336/rightAnkle=2.761:0.953:1.358/rightFoot=2.856:0.915:1.407
«197_4.947057_0.025152_2016-07-25-16-04-34-954&-0,029|1,000|-0,279!0,202|0,185|-0,936|0,221!&$2#Sensor=TAVARES/UID=1/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=1.972:1.031:0.299/neck=1.949:0.964:0.28/spineShoulder=1.951:0.929:0.271/spineMid=1.951:0.82:0.239/spineBase=1.945:0.666:0.193/leftShoulder=1.885:0.861:0.173/leftElbow=1.939:0.736:0.094/leftWrist=1.933:0.603:0.071/leftHand=1.927:0.583:0.069/leftThumb=1.93:0.586:0.052/leftHandTip=1.936:0.56:0.061/leftHip=1.914:0.675:0.149/leftKnee=1.88:0.482:0.17/leftAnkle=2.036:0.376:0.13/leftFoot=1.943:0.374:0.15/rightShoulder=1.911:0.968:0.331/rightElbow=1.901:0.897:0.48/rightWrist=1.869:0.876:0.313/rightHand=1.829:0.853:0.212/rightThumb=1.793:0.83:0.224/rightHandTip=1.832:0.82:0.167/rightHip=1.924:0.661:0.216/rightKnee=1.888:0.423:0.157/rightAnkle=1.74:0.395:0.284/rightFoot=1.659:0.373:0.284#Sensor=MIRANDA/UID=2/HandLeftState=Null/HandLeftConfidence=Null/HandRightState=Null/HandRightConfidence=Null/head=2.284:1.144:1.35/neck=2.228:1.04:1.373/spineShoulder=2.215:0.968:1.364/spineMid=2.177:0.753:1.344/spineBase=2.134:0.466:1.332/leftShoulder=2.195:0.965:1.493/leftElbow=2.263:0.799:1.584/leftWrist=2.358:0.661:1.475/leftHand=2.358:0.642:1.421/leftThumb=2.395:0.635:1.479/leftHandTip=2.4:0.647:1.369/leftHip=2.099:0.494:1.423/leftKnee=2.27:0.644:1.73/leftAnkle=2.431:0.783:2.026/leftFoot=2.54:0.755:2.063/rightShoulder=2.246:0.867:1.198/rightElbow=2.329:1.018:1.416/rightWrist=2.256:0.984:1.647/rightHand=2.374:0.99:1.751/rightThumb=2.396:1.026:1.772/rightHandTip=2.366:0.978:1.754/rightHip=2.199:0.473:1.295/rightKnee=2.482:0.718:1.336/rightAnkle=2.761:0.953:1.358/rightFoot=2.856:0.915:1.407
